exhibit,file_number,exhibit_type,court_clause_length,file_name,period,filling_date,fiscal_year_end,address_business,irs_number,filename,sic,company_name,law_clause_length,film_number,filesize,public_document_count,accession_number,file_url,act,company_cik
8-K,000-33379,EX-10.1,112,exhibit1.htm,8/16/2007,8/20/2007,1207,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993307004999..exhibit1.htm,6200,CME GROUP INC.,87,71067650,134563,4,0001299933-07-004999,https://www.sec.gov/Archives/edgar/data/1156375/000129993307004999/exhibit1.htm,34,1156375
8-K,000-33379,EX-10.2,112,exhibit2.htm,8/16/2007,8/20/2007,1207,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993307004999..exhibit2.htm,6200,CME GROUP INC.,87,71067650,138912,4,0001299933-07-004999,https://www.sec.gov/Archives/edgar/data/1156375/000129993307004999/exhibit2.htm,34,1156375
8-K,000-33379,EX-10.3,191,exhibit3.htm,8/16/2007,8/20/2007,1207,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993307004999..exhibit3.htm,6200,CME GROUP INC.,87,71067650,51950,4,0001299933-07-004999,https://www.sec.gov/Archives/edgar/data/1156375/000129993307004999/exhibit3.htm,34,1156375
8-K,000-33379,EX-10.1,0,exhibit1.htm,12/10/2007,12/13/2007,1207,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993307007174..exhibit1.htm,6200,CME GROUP INC.,25,71304284,14888,2,0001299933-07-007174,https://www.sec.gov/Archives/edgar/data/1156375/000129993307007174/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,112,exhibit1.htm,8/20/2008,8/26/2008,1207,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993308004080..exhibit1.htm,6200,CME GROUP INC.,87,81039967,131860,3,0001299933-08-004080,https://www.sec.gov/Archives/edgar/data/1156375/000129993308004080/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.2,112,exhibit2.htm,8/20/2008,8/26/2008,1207,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993308004080..exhibit2.htm,6200,CME GROUP INC.,87,81039967,132055,3,0001299933-08-004080,https://www.sec.gov/Archives/edgar/data/1156375/000129993308004080/exhibit2.htm,34,1156375
8-K,001-31553,EX-10.1,156,exhibit1.htm,11/17/2008,11/20/2008,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993308005488..exhibit1.htm,6200,CME GROUP INC.,156,81204421,34931,2,0001299933-08-005488,https://www.sec.gov/Archives/edgar/data/1156375/000129993308005488/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,0,exhibit1.htm,5/13/2009,5/18/2009,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993309002229..exhibit1.htm,6200,CME GROUP INC.,33,9836683,80295,4,0001299933-09-002229,https://www.sec.gov/Archives/edgar/data/1156375/000129993309002229/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.2,0,exhibit2.htm,5/13/2009,5/18/2009,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993309002229..exhibit2.htm,6200,CME GROUP INC.,158,9836683,20989,4,0001299933-09-002229,https://www.sec.gov/Archives/edgar/data/1156375/000129993309002229/exhibit2.htm,34,1156375
8-K,001-31553,EX-10.3,0,exhibit3.htm,5/13/2009,5/18/2009,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993309002229..exhibit3.htm,6200,CME GROUP INC.,35,9836683,19998,4,0001299933-09-002229,https://www.sec.gov/Archives/edgar/data/1156375/000129993309002229/exhibit3.htm,34,1156375
8-K,001-31553,EX-10.1,0,exhibit1.htm,10/9/2009,10/15/2009,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993309004072..exhibit1.htm,6200,CME GROUP INC.,22,91120927,33605,2,0001299933-09-004072,https://www.sec.gov/Archives/edgar/data/1156375/000129993309004072/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,218,exhibit1.htm,12/9/2009,12/11/2009,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993309004884..exhibit1.htm,6200,CME GROUP INC.,218,91236863,283393,2,0001299933-09-004884,https://www.sec.gov/Archives/edgar/data/1156375/000129993309004884/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,0,exhibit1.htm,11/9/2010,11/15/2010,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993310004078..exhibit1.htm,6200,CME GROUP INC.,30,101194105,49229,2,0001299933-10-004078,https://www.sec.gov/Archives/edgar/data/1156375/000129993310004078/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,218,exhibit1.htm,12/8/2010,12/13/2010,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993310004417..exhibit1.htm,6200,CME GROUP INC.,218,101248529,282365,2,0001299933-10-004417,https://www.sec.gov/Archives/edgar/data/1156375/000129993310004417/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,287,exhibit1.htm,1/11/2011,1/14/2011,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993311000155..exhibit1.htm,6200,CME GROUP INC.,28,11530485,345880,2,0001299933-11-000155,https://www.sec.gov/Archives/edgar/data/1156375/000129993311000155/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,0,exhibit1.htm,11/1/2011,11/4/2011,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993311003233..exhibit1.htm,6200,CME GROUP INC.,31,111180277,4284,2,0001299933-11-003233,https://www.sec.gov/Archives/edgar/data/1156375/000129993311003233/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,218,exhibit1.htm,11/14/2011,11/17/2011,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993311003378..exhibit1.htm,6200,CME GROUP INC.,218,111213987,318720,2,0001299933-11-003378,https://www.sec.gov/Archives/edgar/data/1156375/000129993311003378/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,0,exhibit1.htm,4/18/2012,4/24/2012,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993312000955..exhibit1.htm,6200,CME GROUP INC.,30,12776642,56176,3,0001299933-12-000955,https://www.sec.gov/Archives/edgar/data/1156375/000129993312000955/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.2,0,exhibit2.htm,4/18/2012,4/24/2012,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993312000955..exhibit2.htm,6200,CME GROUP INC.,30,12776642,55193,3,0001299933-12-000955,https://www.sec.gov/Archives/edgar/data/1156375/000129993312000955/exhibit2.htm,34,1156375
8-K,001-31553,EX-10.1,0,exhibit1.htm,5/1/2012,5/2/2012,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993312001055..exhibit1.htm,6200,CME GROUP INC.,78,12803268,30581,2,0001299933-12-001055,https://www.sec.gov/Archives/edgar/data/1156375/000129993312001055/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,221,exhibit1.htm,11/8/2012,11/14/2012,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993312002563..exhibit1.htm,6200,CME GROUP INC.,221,121203969,391176,2,0001299933-12-002563,https://www.sec.gov/Archives/edgar/data/1156375/000129993312002563/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,0,exhibit1.htm,2/5/2014,2/11/2014,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993314000224..exhibit1.htm,6200,CME GROUP INC.,30,14594289,55727,3,0001299933-14-000224,https://www.sec.gov/Archives/edgar/data/1156375/000129993314000224/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.2,0,exhibit2.htm,2/5/2014,2/11/2014,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000129993314000224..exhibit2.htm,6200,CME GROUP INC.,30,14594289,54257,3,0001299933-14-000224,https://www.sec.gov/Archives/edgar/data/1156375/000129993314000224/exhibit2.htm,34,1156375
8-K,001-31553,EX-10.1,0,exhibit1.htm,9/30/2014,10/3/2014,1231,20 S. WACKER DR. CHICAGO IL 60606 3129301000,364459170,1156375..000129993314001533..exhibit1.htm,6200,CME GROUP INC.,105,141139858,18505,2,0001299933-14-001533,https://www.sec.gov/Archives/edgar/data/1156375/000129993314001533/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,221,exhibit1.htm,11/6/2014,11/13/2014,1231,20 S. WACKER DR. CHICAGO IL 60606 3129301000,364459170,1156375..000129993314001746..exhibit1.htm,6200,CME GROUP INC.,221,141216841,439085,2,0001299933-14-001746,https://www.sec.gov/Archives/edgar/data/1156375/000129993314001746/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,248,exhibit1.htm,3/19/2015,3/24/2015,1231,20 S. WACKER DR. CHICAGO IL 60606 3129301000,364459170,1156375..000129993315000436..exhibit1.htm,6200,CME GROUP INC.,28,15722519,522534,2,0001299933-15-000436,https://www.sec.gov/Archives/edgar/data/1156375/000129993315000436/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,221,exhibit1.htm,11/5/2015,11/10/2015,1231,20 S. WACKER DR. CHICAGO IL 60606 3129301000,364459170,1156375..000129993315001646..exhibit1.htm,6200,CME GROUP INC.,221,151218525,440131,2,0001299933-15-001646,https://www.sec.gov/Archives/edgar/data/1156375/000129993315001646/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.1,0,exhibit1.htm,11/11/2015,11/12/2015,1231,20 S. WACKER DR. CHICAGO IL 60606 3129301000,364459170,1156375..000129993315001664..exhibit1.htm,6200,CME GROUP INC.,30,151225360,58539,3,0001299933-15-001664,https://www.sec.gov/Archives/edgar/data/1156375/000129993315001664/exhibit1.htm,34,1156375
8-K,001-31553,EX-10.2,0,exhibit2.htm,11/11/2015,11/12/2015,1231,20 S. WACKER DR. CHICAGO IL 60606 3129301000,364459170,1156375..000129993315001664..exhibit2.htm,6200,CME GROUP INC.,30,151225360,57766,3,0001299933-15-001664,https://www.sec.gov/Archives/edgar/data/1156375/000129993315001664/exhibit2.htm,34,1156375
8-K,001-31553,EX-10.1,0,ex10-1.htm,8/5/2009,8/6/2009,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000134100409001730..ex10-1.htm,6200,CME GROUP INC.,32,9992702,139433,3,0001341004-09-001730,https://www.sec.gov/Archives/edgar/data/1156375/000134100409001730/ex10-1.htm,34,1156375
8-K,001-31553,EX-10.2,0,ex10-2.htm,8/5/2009,8/6/2009,1231,20 S. WACKER DR. CHICAGO IL 60606 3129303011,364459170,1156375..000134100409001730..ex10-2.htm,6200,CME GROUP INC.,29,9992702,91806,3,0001341004-09-001730,https://www.sec.gov/Archives/edgar/data/1156375/000134100409001730/ex10-2.htm,34,1156375
8-K,000-49850,EX-10.1,0,v56022exv10w1.htm,5/3/2010,5/6/2010,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012310045522..v56022exv10w1.htm,5940,BIG 5 SPORTING GOODS CORP,0,10808328,6036,4,0000950123-10-045522,https://www.sec.gov/Archives/edgar/data/1156388/000095012310045522/v56022exv10w1.htm,34,1156388
10-Q,000-49850,EX-10.1,992,v57668exv10w1.htm,10/3/2010,11/3/2010,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012310100149..v57668exv10w1.htm,5940,BIG 5 SPORTING GOODS CORP,30,101161891,917662,9,0000950123-10-100149,https://www.sec.gov/Archives/edgar/data/1156388/000095012310100149/v57668exv10w1.htm,34,1156388
10-Q,000-49850,EX-10.2,368,v57668exv10w2.htm,10/3/2010,11/3/2010,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012310100149..v57668exv10w2.htm,5940,BIG 5 SPORTING GOODS CORP,31,101161891,178696,9,0000950123-10-100149,https://www.sec.gov/Archives/edgar/data/1156388/000095012310100149/v57668exv10w2.htm,34,1156388
10-Q,000-49850,EX-10.3,247,v57668exv10w3.htm,10/3/2010,11/3/2010,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012310100149..v57668exv10w3.htm,5940,BIG 5 SPORTING GOODS CORP,30,101161891,35279,9,0000950123-10-100149,https://www.sec.gov/Archives/edgar/data/1156388/000095012310100149/v57668exv10w3.htm,34,1156388
8-K,000-49850,EX-10.1,0,v59771exv10w1.htm,6/14/2011,6/20/2011,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012311060162..v59771exv10w1.htm,5940,BIG 5 SPORTING GOODS CORP,42,11921193,96914,3,0000950123-11-060162,https://www.sec.gov/Archives/edgar/data/1156388/000095012311060162/v59771exv10w1.htm,34,1156388
8-K,000-49850,EX-10.2,209,v59771exv10w2.htm,6/14/2011,6/20/2011,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012311060162..v59771exv10w2.htm,5940,BIG 5 SPORTING GOODS CORP,43,11921193,36821,3,0000950123-11-060162,https://www.sec.gov/Archives/edgar/data/1156388/000095012311060162/v59771exv10w2.htm,34,1156388
10-Q,000-49850,EX-10.1,0,v22868exv10w1.htm,7/2/2006,8/11/2006,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012406004472..v22868exv10w1.htm,5940,BIG 5 SPORTING GOODS CORP,41,61024814,11812,6,0000950124-06-004472,https://www.sec.gov/Archives/edgar/data/1156388/000095012406004472/v22868exv10w1.htm,34,1156388
10-K,000-49850,EX-10.19,0,v28025exv10w19.htm,12/31/2006,3/9/2007,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012407001402..v28025exv10w19.htm,5940,BIG 5 SPORTING GOODS CORP,0,7684703,2816,8,0000950124-07-001402,https://www.sec.gov/Archives/edgar/data/1156388/000095012407001402/v28025exv10w19.htm,34,1156388
8-K,000-49850,EX-10.1,0,v28404exv10w1.htm,3/12/2007,3/16/2007,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012407001560..v28404exv10w1.htm,5940,BIG 5 SPORTING GOODS CORP,0,7699778,13729,2,0000950124-07-001560,https://www.sec.gov/Archives/edgar/data/1156388/000095012407001560/v28404exv10w1.htm,34,1156388
8-K,000-49850,EX-10.1,0,v38841exv10w1.htm,3/3/2008,3/7/2008,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012408001096..v38841exv10w1.htm,5940,BIG 5 SPORTING GOODS CORP,0,8675035,13199,2,0000950124-08-001096,https://www.sec.gov/Archives/edgar/data/1156388/000095012408001096/v38841exv10w1.htm,34,1156388
10-K,000-49850,EX-10.24,530,v38524exv10w24.htm,12/30/2007,3/10/2008,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012408001136..v38524exv10w24.htm,5940,BIG 5 SPORTING GOODS CORP,43,8678696,33057,11,0000950124-08-001136,https://www.sec.gov/Archives/edgar/data/1156388/000095012408001136/v38524exv10w24.htm,34,1156388
10-K,000-49850,EX-10.25,0,v38524exv10w25.htm,12/30/2007,3/10/2008,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012408001136..v38524exv10w25.htm,5940,BIG 5 SPORTING GOODS CORP,46,8678696,32077,11,0000950124-08-001136,https://www.sec.gov/Archives/edgar/data/1156388/000095012408001136/v38524exv10w25.htm,34,1156388
10-K,000-49850,EX-10.26,221,v38524exv10w26.htm,12/30/2007,3/10/2008,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012408001136..v38524exv10w26.htm,5940,BIG 5 SPORTING GOODS CORP,49,8678696,35543,11,0000950124-08-001136,https://www.sec.gov/Archives/edgar/data/1156388/000095012408001136/v38524exv10w26.htm,34,1156388
10-K,000-49850,EX-10.22,209,v12151exv10w22.htm,1/2/2005,9/6/2005,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012905008997..v12151exv10w22.htm,5940,BIG 5 SPORTING GOODS CORP,43,51071133,47650,12,0000950129-05-008997,https://www.sec.gov/Archives/edgar/data/1156388/000095012905008997/v12151exv10w22.htm,34,1156388
10-K,000-49850,EX-10.23,209,v12151exv10w23.htm,1/2/2005,9/6/2005,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012905008997..v12151exv10w23.htm,5940,BIG 5 SPORTING GOODS CORP,43,51071133,46229,12,0000950129-05-008997,https://www.sec.gov/Archives/edgar/data/1156388/000095012905008997/v12151exv10w23.htm,34,1156388
10-K,000-49850,EX-10.24,0,v12151exv10w24.htm,1/2/2005,9/6/2005,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012905008997..v12151exv10w24.htm,5940,BIG 5 SPORTING GOODS CORP,0,51071133,2274,12,0000950129-05-008997,https://www.sec.gov/Archives/edgar/data/1156388/000095012905008997/v12151exv10w24.htm,34,1156388
10-K,000-49850,EX-10.25,0,v18607exv10w25.htm,1/1/2006,3/16/2006,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012906002750..v18607exv10w25.htm,5940,BIG 5 SPORTING GOODS CORP,0,6692439,8604,8,0000950129-06-002750,https://www.sec.gov/Archives/edgar/data/1156388/000095012906002750/v18607exv10w25.htm,34,1156388
8-K,000-49850,EX-10.1,0,v18757exv10w1.htm,3/13/2006,3/17/2006,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095012906002813..v18757exv10w1.htm,5940,BIG 5 SPORTING GOODS CORP,0,6696867,13567,2,0000950129-06-002813,https://www.sec.gov/Archives/edgar/data/1156388/000095012906002813/v18757exv10w1.htm,34,1156388
8-K,000-49850,EX-10.1,0,v50993exv10w1.htm,12/31/2008,1/6/2009,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095013409000102..v50993exv10w1.htm,5940,BIG 5 SPORTING GOODS CORP,61,9509261,68314,2,0000950134-09-000102,https://www.sec.gov/Archives/edgar/data/1156388/000095013409000102/v50993exv10w1.htm,34,1156388
10-K,000-49850,EX-10.10,0,v88605exv10w10.txt,12/29/2002,3/31/2003,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014803000695..v88605exv10w10.txt,5940,BIG 5 SPORTING GOODS CORP,0,3629557,10757,13,0000950148-03-000695,https://www.sec.gov/Archives/edgar/data/1156388/000095014803000695/v88605exv10w10.txt,34,1156388
10-K,000-49850,EX-10.11,194,v88605exv10w11.txt,12/29/2002,3/31/2003,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014803000695..v88605exv10w11.txt,5940,BIG 5 SPORTING GOODS CORP,18,3629557,12970,13,0000950148-03-000695,https://www.sec.gov/Archives/edgar/data/1156388/000095014803000695/v88605exv10w11.txt,34,1156388
10-K,000-49850,EX-10.17,64,v88605exv10w17.txt,12/29/2002,3/31/2003,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014803000695..v88605exv10w17.txt,5940,BIG 5 SPORTING GOODS CORP,43,3629557,33294,13,0000950148-03-000695,https://www.sec.gov/Archives/edgar/data/1156388/000095014803000695/v88605exv10w17.txt,34,1156388
10-K,000-49850,EX-10.26,0,v88605exv10w26.txt,12/29/2002,3/31/2003,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014803000695..v88605exv10w26.txt,5940,BIG 5 SPORTING GOODS CORP,21,3629557,186629,13,0000950148-03-000695,https://www.sec.gov/Archives/edgar/data/1156388/000095014803000695/v88605exv10w26.txt,34,1156388
10-K,000-49850,EX-10.27,0,v88605exv10w27.txt,12/29/2002,3/31/2003,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014803000695..v88605exv10w27.txt,5940,BIG 5 SPORTING GOODS CORP,0,3629557,3030,13,0000950148-03-000695,https://www.sec.gov/Archives/edgar/data/1156388/000095014803000695/v88605exv10w27.txt,34,1156388
10-K,000-49850,EX-10.7,0,v88605exv10w7.txt,12/29/2002,3/31/2003,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014803000695..v88605exv10w7.txt,5940,BIG 5 SPORTING GOODS CORP,29,3629557,47488,13,0000950148-03-000695,https://www.sec.gov/Archives/edgar/data/1156388/000095014803000695/v88605exv10w7.txt,34,1156388
10-K,000-49850,EX-10.8,0,v88605exv10w8.txt,12/29/2002,3/31/2003,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014803000695..v88605exv10w8.txt,5940,BIG 5 SPORTING GOODS CORP,0,3629557,24684,13,0000950148-03-000695,https://www.sec.gov/Archives/edgar/data/1156388/000095014803000695/v88605exv10w8.txt,34,1156388
10-K,000-49850,EX-10.9,0,v88605exv10w9.txt,12/29/2002,3/31/2003,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014803000695..v88605exv10w9.txt,5940,BIG 5 SPORTING GOODS CORP,20,3629557,163723,13,0000950148-03-000695,https://www.sec.gov/Archives/edgar/data/1156388/000095014803000695/v88605exv10w9.txt,34,1156388
10-K,000-49850,EX-10.28,0,v97156exv10w28.txt,12/28/2003,3/12/2004,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014804000571..v97156exv10w28.txt,5940,BIG 5 SPORTING GOODS CORP,20,4667108,10906,10,0000950148-04-000571,https://www.sec.gov/Archives/edgar/data/1156388/000095014804000571/v97156exv10w28.txt,34,1156388
10-K,000-49850,EX-10.29,0,v97156exv10w29.txt,12/28/2003,3/12/2004,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014804000571..v97156exv10w29.txt,5940,BIG 5 SPORTING GOODS CORP,32,4667108,17902,10,0000950148-04-000571,https://www.sec.gov/Archives/edgar/data/1156388/000095014804000571/v97156exv10w29.txt,34,1156388
10-K,000-49850,EX-10.30,0,v97156exv10w30.txt,12/28/2003,3/12/2004,1231,2525 EAST EL SEGUNDO BOULEVARD EL SEGUNDO CA 90245-4632 3102977706,954388794,1156388..000095014804000571..v97156exv10w30.txt,5940,BIG 5 SPORTING GOODS CORP,140,4667108,27697,10,0000950148-04-000571,https://www.sec.gov/Archives/edgar/data/1156388/000095014804000571/v97156exv10w30.txt,34,1156388
